Fall 2021-2022(202210),11075,ECON,211,E7,Element.Microeconomics Theory,0,0,AS,28,2,1100,1150,NICELY,323,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Pamela,Nader,11080,,
Fall 2021-2022(202210),11076,ECON,211,E8,Element.Microeconomics Theory,0,0,AS,31,-1,0900,0950,NICELY,323,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Hiba,Hamade,11080,,
Fall 2021-2022(202210),11077,ECON,211,E9,Element.Microeconomics Theory,0,0,AS,30,0,1400,1450,NICELY,325,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Raja,Sabra,11080,,
Fall 2021-2022(202210),11078,ECON,211,L1,Element.Microeconomics Theory,3,3,AS,90,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hossein,Radmard,11060, or 11061, or 11062, or 11063, or 11064,Online,
Fall 2021-2022(202210),11079,ECON,211,L2,Element.Microeconomics Theory,3,3,AS,113,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hossein,Radmard,11058, or 11069, or 11071, or 11072, or 11073,Online,
Fall 2021-2022(202210),11080,ECON,211,L3,Element.Microeconomics Theory,3,3,AS,139,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hossein,Radmard,11059, or 11074, or 11075, or 11076, or 11077,Online,
Fall 2021-2022(202210),11081,ECON,211,L4,Element.Microeconomics Theory,3,3,AS,80,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hossein,Radmard,11065, or 11066, or 11067, or 11068, or 11070,Online,
Fall 2021-2022(202210),11082,ECON,212,E1,Element.Macroeconomics Theory,0,0,AS,29,1,1200,1250,NICELY,417,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Malak,Makki,11097,,
Fall 2021-2022(202210),11083,ECON,212,E10,Element.Macroeconomics Theory,0,0,AS,29,1,1700,1750,NICELY,412,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Dana,Hamdan,11098,,
Fall 2021-2022(202210),11084,ECON,212,E11,Element.Macroeconomics Theory,0,0,AS,20,10,0900,0950,NICELY,323,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raja,Sabra,11099,,
Fall 2021-2022(202210),11085,ECON,212,E12,Element.Macroeconomics Theory,0,0,AS,28,2,1000,1050,NICELY,322,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raja,Sabra,11099,,
Fall 2021-2022(202210),11086,ECON,212,E13,Element.Macroeconomics Theory,0,0,AS,29,1,1300,1350,NICELY,414,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raja,Sabra,11099,,
Fall 2021-2022(202210),11087,ECON,212,E14,Element.Macroeconomics Theory,0,0,AS,30,0,1100,1150,NICELY,412,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Malak,Makki,11099,,
Fall 2021-2022(202210),11088,ECON,212,E15,Element.Macroeconomics Theory,0,0,AS,28,2,1300,1350,NICELY,322,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Iyad,El-Khalil,11099,,
Fall 2021-2022(202210),11089,ECON,212,E2,Element.Macroeconomics Theory,0,0,AS,29,1,1300,1350,NICELY,322,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Iyad,El-Khalil,11097,,
Fall 2021-2022(202210),11090,ECON,212,E3,Element.Macroeconomics Theory,0,0,AS,31,-1,1500,1550,NICELY,415,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raja,Sabra,11097,,
Fall 2021-2022(202210),11091,ECON,212,E4,Element.Macroeconomics Theory,0,0,AS,29,1,1500,1550,PHYS,215,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Iyad,El-Khalil,11097,,
Fall 2021-2022(202210),11092,ECON,212,E5,Element.Macroeconomics Theory,0,0,AS,30,0,1600,1650,NICELY,214,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Dana,Hamdan,11097,,
Fall 2021-2022(202210),11093,ECON,212,E6,Element.Macroeconomics Theory,0,0,AS,30,0,0800,0850,NICELY,323,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Dana,Hamdan,11098,,
Fall 2021-2022(202210),11094,ECON,212,E7,Element.Macroeconomics Theory,0,0,AS,30,0,1200,1250,NICELY,414,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raja,Sabra,11098,,
Fall 2021-2022(202210),11095,ECON,212,E8,Element.Macroeconomics Theory,0,0,AS,30,0,1100,1150,NICELY,414,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raja,Sabra,11098,,
Fall 2021-2022(202210),11096,ECON,212,E9,Element.Macroeconomics Theory,0,0,AS,31,-1,1600,1650,NICELY,412,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ghina,Tabsh,11098,,
Fall 2021-2022(202210),11097,ECON,212,L1,Element.Macroeconomics Theory,3,3,AS,148,2,0930,1020,WEST,BATHISH,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Malak,Makki,11082, or 11089, or 11090, or 11091, or 11092,,
Fall 2021-2022(202210),11098,ECON,212,L2,Element.Macroeconomics Theory,3,3,AS,150,0,1100,1150,WEST,BATHISH,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Malak,Makki,11083, or 11093, or 11094, or 11095, or 11096,,
Fall 2021-2022(202210),11099,ECON,212,L3,Element.Macroeconomics Theory,3,3,AS,135,15,1530,1620,BIOL,SLH,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Malak,Makki,11084, or 11085, or 11086, or 11087, or 11088,,
Fall 2021-2022(202210),11100,ECON,213,1,Economic Statistics I,3,3,AS,17,13,1100,1215,BLISS,203,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Leila,Dagher,,,
Fall 2021-2022(202210),11101,ECON,213,2,Economic Statistics I,3,3,AS,14,16,1230,1345,NICELY,322,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Leila,Dagher,,,
Fall 2021-2022(202210),11102,ECON,214,E1,Econ Statistics & Econometrics,0,0,AS,30,0,1300,1350,NICELY,414,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Richard Albert,Sadaka,11104,,
Fall 2021-2022(202210),11103,ECON,214,E2,Econ Statistics & Econometrics,0,0,AS,25,5,1400,1450,NICELY,323,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Richard Albert,Sadaka,11104,,
Fall 2021-2022(202210),11104,ECON,214,L,Econ Statistics & Econometrics,3,3,AS,55,5,1300,1350,NICELY,211,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Richard Albert,Sadaka,11102, or 11103,,
Fall 2021-2022(202210),11105,ECON,215,E1,Applied Econometrics,0,0,AS,29,-4,1700,1750,BLISS,203,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Abboud,11107,,
Fall 2021-2022(202210),11106,ECON,215,E2,Applied Econometrics,0,0,AS,20,5,1700,1750,BLISS,203,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Abboud,11108,,
Fall 2021-2022(202210),11107,ECON,215,L1,Applied Econometrics,3,3,AS,29,-4,1300,1350,NICELY,206,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Abboud,11105,,
Fall 2021-2022(202210),11108,ECON,215,L2,Applied Econometrics,3,3,AS,20,5,1400,1450,NICELY,206,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Abboud,11106,,
Fall 2021-2022(202210),11109,ECON,217,1,Intermediate Microeconomics I,3,3,AS,33,-3,1100,1215,NICELY,212,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nisreen,Salti,,,
Fall 2021-2022(202210),11110,ECON,217,2,Intermediate Microeconomics I,3,3,AS,27,3,0930,1045,NICELY,414,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ramzi,Mabsout,,,
Fall 2021-2022(202210),11111,ECON,217,3,Intermediate Microeconomics I,3,3,AS,23,7,1530,1645,NICELY,320,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Abboud,,,
Fall 2021-2022(202210),11112,ECON,218,1,Behavioral Economics,3,3,AS,15,15,1100,1215,NICELY,325,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ramzi,Mabsout,,,
Fall 2021-2022(202210),11113,ECON,219,L,Econ.of Financial Markets,3,3,AS,8,17,1530,1645,NICELY,210,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Usamah Husni,Ramadan,,,
Fall 2021-2022(202210),11114,ECON,222,1,Labor Economics,3,3,AS,23,2,1230,1345,NICELY,414,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nisreen,Salti,,,
Fall 2021-2022(202210),11115,ECON,226,1,Public Economics,3,3,AS,6,24,0930,1045,NICELY,322,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall 2021-2022(202210),11116,ECON,227,1,Intermediate Macroeconomics,3,3,AS,23,2,1400,1515,NICELY,414,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Muhammed Alpars,Tuncay,,,
Fall 2021-2022(202210),11117,ECON,227,2,Intermediate Macroeconomics,3,3,AS,13,12,1530,1645,NICELY,103,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Muhammed Alpars,Tuncay,,,
Fall 2021-2022(202210),11118,ECON,228,1,Monetary Economics,3,3,AS,8,22,1530,1645,NICELY,414,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Simon,Neaime,,,
Fall 2021-2022(202210),11120,ECON,232,1,The Economics of Institutions,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall 2021-2022(202210),11121,ECON,235,1,International Trade,3,3,AS,20,10,1530,1645,NICELY,414,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Usamah Husni,Ramadan,,,
Fall 2021-2022(202210),11122,ECON,236,1,International Finance,3,3,AS,23,2,1400,1515,NICELY,210,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Usamah Husni,Ramadan,,,
Fall 2021-2022(202210),11123,ECON,241,1,Industrial Organization,3,3,AS,33,-3,1400,1515,NICELY,414,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Usamah Husni,Ramadan,,,
Fall 2021-2022(202210),11124,ECON,243,1,Int.to Game Th. &Econ.Behavior,3,3,AS,10,10,1000,1050,NICELY,324,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Richard Albert,Sadaka,,,
Fall 2021-2022(202210),11125,ECON,295D,1,Sem. in Law and Economics,3,3,AS,24,1,1530,1759,NICELY,103,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Yehya,Ghabboura,,,
Fall 2021-2022(202210),11126,ECON,327,1,Macroeconomics,3,3,AS,13,12,1500,1729,NICELY,316,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sumru Guler,Altug,,,
Fall 2021-2022(202210),11127,ECON,332,L,Political Economy of Develpmnt,3,3,AS,13,12,1500,1729,NICELY,101,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sumru Guler,Altug,,,
Fall 2021-2022(202210),13063,ECON,336,1,International Monetary Econ.,3,3,AS,18,-3,1700,1930,NICELY,107,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sumru Guler,Altug,,,
Fall 2021-2022(202210),11128,ECON,340,1,Asset Pricing I,3,3,AS,5,15,1730,2000,NICELY,316,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Simon,Neaime,,,
Fall 2021-2022(202210),13347,ECON,341,1,Corporate Finance I,3,3,AS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Simon,Neaime,,,
Fall 2021-2022(202210),11129,ECON,395A,1,Comprehensive Exam,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sumru Guler,Altug,,,
Fall 2021-2022(202210),11130,ECON,399,1,M.A. Thesis,6,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Leila,Dagher,,,
Fall 2021-2022(202210),11131,ECON,399,10,M.A. Thesis,6,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Serena,Canaan,,,
Fall 2021-2022(202210),11132,ECON,399,2,M.A. Thesis,6,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Simon,Neaime,,,
Fall 2021-2022(202210),11133,ECON,399,3,M.A. Thesis,6,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Pierre,Mouganie,,,
Fall 2021-2022(202210),11134,ECON,399,4,M.A. Thesis,6,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nisreen,Salti,,,
Fall 2021-2022(202210),11136,ECON,399,6,M.A. Thesis,6,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ramzi,Mabsout,,,
Fall 2021-2022(202210),11137,ECON,399,7,M.A. Thesis,6,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Muhammed Alpars,Tuncay,,,
Fall 2021-2022(202210),11138,ECON,399,8,M.A. Thesis,6,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hossein,Radmard,,,
Fall 2021-2022(202210),11139,ECON,399,9,M.A. Thesis,6,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sarah,El Joueidi,,,
Fall 2021-2022(202210),11140,ECON,399A,1,M.A.Thesis,6,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Leila,Dagher,,,
Fall 2021-2022(202210),11141,ECON,399A,2,M.A.Thesis,6,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nisreen,Salti,,,
Fall 2021-2022(202210),11143,EDUC,211,2,The School & the Social Order,3,3,AS,15,10,1400,1515,FISK,104,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Najla,Bashour,,,
Fall 2021-2022(202210),13019,EDUC,212,1,Educational Laws & Policies,3,3,AS,8,17,1530,1759,FISK,339,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Khalil,,,
Fall 2021-2022(202210),11144,EDUC,213,1,Intro to Educational Administ,3,3,AS,21,-1,1700,1929,FISK,104,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nidal,Jouni,,,
Fall 2021-2022(202210),11145,EDUC,215,1,Learning & Human Development,3,3,AS,26,-1,1100,1215,FISK,104,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Karma,El-Hassan,,,
Fall 2021-2022(202210),11146,EDUC,215,2,Learning & Human Development,3,3,AS,23,2,1530,1645,NICELY,324,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Karma,El-Hassan,,,
Fall 2021-2022(202210),11147,EDUC,219,1,The Use of Comput App.in Educ.,3,3,AS,20,-2,1100,1150,FISK,102,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Hoda,Baytiyeh,,,
Fall 2021-2022(202210),11148,EDUC,221,1,Intro to Special Education,3,3,AS,23,2,1530,1759,FISK,339,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rim,Nashabe Mouawad,,,
Fall 2021-2022(202210),11149,EDUC,222,1,Intr. to Assessment in Spe.Edu,3,3,AS,11,3,1100,1215,FISK,102,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Vivian,Khamis,,,
Fall 2021-2022(202210),11150,EDUC,223,1,Intro to Guidance &Counseling,3,3,AS,25,0,1400,1515,NICELY,417,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hanine,Hout,,,
Fall 2021-2022(202210),11151,EDUC,225,1,Child & Adolescent Devlpt.,3,3,AS,26,-1,1530,1645,NICELY,322,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,El Khatib,,,
Fall 2021-2022(202210),11152,EDUC,225,2,Child & Adolescent Devlpt.,3,3,AS,28,-3,1645,1759,FISK,337,M,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,El Khatib,,,
Fall 2021-2022(202210),13107,EDUC,225,3,Child & Adolescent Devlpt.,3,3,AS,0,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall 2021-2022(202210),11153,EDUC,226,1,Personnel Mangt & Development,3,3,AS,6,19,1600,1829,NICELY,325,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Khalil,,,
Fall 2021-2022(202210),11154,EDUC,230,1,Instructional Procedures,3,3,AS,24,1,1400,1515,FISK,102,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Enja,Osman,,,
Fall 2021-2022(202210),11155,EDUC,231,1,Reading Instruct. in Elem.Sch,3,3,AS,29,-4,1530,1800,FISK,104,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ghazi,Ghaith,,,
Fall 2021-2022(202210),11156,EDUC,232,1,Classroom Mangt. in Elem. Sch.,3,3,AS,24,1,1230,1345,FISK,339,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rola,Shukri Balaa,,,
Fall 2021-2022(202210),11157,EDUC,233,1,Methods of Homeroom Teaching,3,3,AS,16,9,1530,1759,FISK,309,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Amal,Bou Zeineddine,,,
Fall 2021-2022(202210),11158,EDUC,243,1,The Teach Eng.as Foreig Lang I,3,3,AS,5,9,1400,1515,FISK,104,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Amal,Bou Zeineddine,,,
Fall 2021-2022(202210),11159,EDUC,245,1,Teach Eng as Forg Lang in Elem,3,3,AS,11,3,1400,1515,FISK,104,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Amal,Bou Zeineddine,,,
Fall 2021-2022(202210),11160,EDUC,251,1,Teach Social Stud. in Elem.Sch,3,3,AS,10,4,1530,1800,NICELY,206,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Enja,Osman,,,
Fall 2021-2022(202210),11161,EDUC,252,1,Teaching Math in Elemen School,3,3,AS,5,9,1530,1759,FISK,208,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rabih,El Mouhayar,,,
Fall 2021-2022(202210),11162,EDUC,253,1,The Teaching of  Mathematics I,3,3,AS,6,8,1530,1759,FISK,208,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Murad,Jurdak,,,
Fall 2021-2022(202210),11163,EDUC,255,1,The Teaching of Science I,3,3,AS,15,-1,1530,1759,FISK,208,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rola,Khishfe,,,
Fall 2021-2022(202210),11164,EDUC,257,1,Teaching Science in Elemen Sch,3,3,AS,5,9,1530,1759,FISK,208,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rola,Khishfe,,,
Fall 2021-2022(202210),11165,EDUC,271,1,Probl.Solving in Arithm&Algeb.,3,3,AS,23,2,1230,1345,FISK,208,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rabih,El Mouhayar,,,
Fall 2021-2022(202210),11166,EDUC,273,1,Sc. for Elementary Teachers I,3,3,AS,25,0,1230,1345,FISK,102,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Enja,Osman,,,
Fall 2021-2022(202210),11167,EDUC,280,1,Behavior Modific&Classr.Manag.,3,3,AS,11,3,1600,1829,NICELY,318,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anies,Al-Hroub,,,
Fall 2021-2022(202210),11168,EDUC,290L,1,ST: Digital Citizenship,3,3,AS,14,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hoda,Baytiyeh,,Online,
Fall 2021-2022(202210),11169,EDUC,291,1,Sr.Sem:Issues in Elem.Educat.,3,3,AS,6,19,0930,1045,FISK,104,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tamer,Amin,,,
Fall 2021-2022(202210),11170,EDUC,305,1,Foundations of Science Educat,3,3,AS,3,9,1530,1759,FISK,208,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rola,Khishfe,,,
Fall 2021-2022(202210),11171,EDUC,308,1,Educat Planning & Policy Stud.,3,3,AS,7,5,1600,1829,NICELY,325,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Khalil,,,
Fall 2021-2022(202210),11172,EDUC,309,1,Foundations of Math Education,3,3,AS,3,9,1530,1759,FISK,208,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Murad,Jurdak,,,
Fall 2021-2022(202210),11173,EDUC,313,1,Management & Organi Th.in Educ,3,3,AS,6,6,1600,1829,FISK,102,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Khalil,,,
Fall 2021-2022(202210),11174,EDUC,315,1,Adv Psychology of Education,3,3,AS,12,0,1530,1759,FISK,104,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Vivian,Khamis,,,
Fall 2021-2022(202210),11175,EDUC,318,1,Test Construction in Education,3,3,AS,11,1,1530,1759,FISK,102,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Karma,El-Hassan,,,
